id_publication;id_year
reference/crc/Decker07;id_2007
reference/crc/KinzelJ09;id_2009
reference/crc/LawsonR14;id_2014
reference/crc/DoulgerakiPMS09;id_2009
reference/crc/TalbiMMW05;id_2005
reference/crc/BladePBL14a;id_2014
reference/crc/WuD05;id_2005
reference/crc/MadduriFCB07;id_2007
reference/crc/JonesDOLWP14;id_2014
reference/crc/PontelliKG09;id_2009
reference/crc/BestavrosO07;id_2007
reference/crc/HrkicL08;id_2008
reference/crc/VernadatB07;id_2007
reference/crc/Moshnyaga12;id_2012
reference/crc/Jozefowska04;id_2004
reference/crc/ZhuX14;id_2014
reference/crc/DuanT12;id_2012
reference/crc/Stephanidis09;id_2009
reference/crc/McCoy07;id_2007
reference/crc/NeesW09;id_2009
reference/crc/PatelMG05;id_2005
reference/crc/Williams04;id_2004
reference/crc/KovacichJL07;id_2007
reference/crc/Stasko04;id_2004
reference/crc/Chun07a;id_2007
reference/crc/FrantzDaleSS07;id_2007
reference/crc/NedjahM12;id_2012
reference/crc/SubrataZ05;id_2005
reference/crc/YuP05;id_2005
reference/crc/Lecci14;id_2014
reference/crc/Steinke07;id_2007
reference/crc/LatoucheBA14;id_2014
reference/crc/Wellman04;id_2004
reference/crc/CugolaMP06;id_2006
reference/crc/TaheriZ05;id_2005
reference/crc/Polys14;id_2014
reference/crc/McGhie07d;id_2007
reference/crc/Gross14;id_2014
reference/crc/SavidisS09;id_2009
reference/crc/Szydlo10;id_2010
reference/crc/ChildersMZM07;id_2007
reference/crc/Galton07;id_2007
reference/crc/ZhangCHC07;id_2007
reference/crc/Vairaktarakis04;id_2004
reference/crc/MottLB04;id_2004
reference/crc/Page07;id_2007
reference/crc/WuT05;id_2005
reference/crc/Zhou10;id_2010
reference/crc/Woelk04;id_2004
reference/crc/Akin07;id_2007
reference/crc/McClintock07;id_2007
reference/crc/HardingRG07;id_2007
reference/crc/WangW08;id_2008
reference/crc/Even07;id_2007
reference/crc/AndreR09;id_2009
reference/crc/BarmpoutisDO14;id_2014
reference/crc/EastonNT04;id_2004
reference/crc/Vangelos07;id_2007
reference/crc/ParkerPPJF06;id_2006
reference/crc/X12;id_2012
reference/crc/Kim07;id_2007
reference/crc/Lambert07;id_2007
reference/crc/Raman04;id_2004
reference/crc/HsuM04;id_2004
reference/crc/FininCPJK04;id_2004
reference/crc/2012fsbma;id_2012
reference/crc/AcquavivaB04;id_2004
reference/crc/ChoMP08;id_2008
reference/crc/ShelarS08;id_2008
reference/crc/GuptaBM05;id_2005
reference/crc/BertossiPR07;id_2007
reference/crc/RahmanAOZ012;id_2012
reference/crc/Appleyard07;id_2007
reference/crc/GuptaVHPM12;id_2012
reference/crc/Davis07a;id_2007
reference/crc/Vanderheiden09a;id_2009
reference/crc/AshokJ09;id_2009
reference/crc/EltoweissyJOWWL05;id_2005
reference/crc/Pidd07;id_2007
reference/crc/Kuchta07;id_2007
reference/crc/ColbournD99;id_1999
reference/crc/McCulley07;id_2007
reference/crc/Rogers07;id_2007
reference/crc/hawathe04;id_2004
reference/crc/WangQM12;id_2012
reference/crc/KhanA07;id_2007
reference/crc/Perumalla07;id_2007
reference/crc/NasipuriD05;id_2005
reference/crc/2014vr;id_2014
reference/crc/SubrataZ04;id_2004
reference/crc/FactorSS07;id_2007
reference/crc/Jackson07c;id_2007
reference/crc/KimL04;id_2004
reference/crc/KrishnamurtiK07;id_2007
reference/crc/ByramjeeCF05;id_2005
reference/crc/DuquesneF05a;id_2005
reference/crc/Palis07;id_2007
reference/crc/HuntW05;id_2005
reference/crc/2008apda;id_2008
reference/crc/Schiller07a;id_2007
reference/crc/Fried07;id_2007
reference/crc/AvanziT05a;id_2005
reference/crc/PrasannaS07;id_2007
reference/crc/BrazileS04;id_2004
reference/crc/Buttazzo05;id_2005
reference/crc/Fisher07;id_2007
reference/crc/GillS05;id_2005
reference/crc/Wylder07;id_2007
reference/crc/Imrey07;id_2007
reference/crc/Shin07;id_2007
reference/crc/NebroLLAC05;id_2005
reference/crc/2007ismh;id_2007
reference/crc/NguyenW05;id_2005
reference/crc/GitzenisB04;id_2004
reference/crc/Fussell07;id_2007
reference/crc/Mobasher04;id_2004
reference/crc/McGhie07b;id_2007
reference/crc/DengA05;id_2005
reference/crc/Marchetti-SpaccamelaBLA07;id_2007
reference/crc/BononiD05;id_2005
reference/crc/ZomayaC05;id_2005
reference/crc/KuoHLP07;id_2007
reference/crc/Touch04;id_2004
reference/crc/HidaDLKGBTLLMVLRDKPB07;id_2007
reference/crc/Mehta04b;id_2004
reference/crc/KanetAG04;id_2004
reference/crc/LindgrenMH14;id_2014
reference/crc/Gove07;id_2007
reference/crc/Hootman07;id_2007
reference/crc/Sethuraman04;id_2004
reference/crc/Corby07a;id_2007
reference/crc/BhattacharjeeBWG12;id_2012
reference/crc/MaciejewskiAS07;id_2007
reference/crc/HoosS07a;id_2007
reference/crc/YellenPRATBS99;id_1999
reference/crc/KumarTS04;id_2004
reference/crc/Edmead07;id_2007
reference/crc/MirabellaLDBKGML07;id_2007
reference/crc/Rothke07b;id_2007
reference/crc/Prevost07;id_2007
reference/crc/Okasaki04;id_2004
reference/crc/Ho04;id_2004
reference/crc/Sahni04;id_2004
reference/crc/Andress07;id_2007
reference/crc/Krehnke07b;id_2007
reference/crc/KenningsV08;id_2008
reference/crc/KennedyKKWB14;id_2014
reference/crc/EroshevaJ14;id_2014
reference/crc/Doche05;id_2005
reference/crc/RamachandranJ05;id_2005
reference/crc/McMahanKB14;id_2014
reference/crc/Chrobak12;id_2012
reference/crc/Olariu07;id_2007
reference/crc/Cassandras07;id_2007
reference/crc/CostaHHP12;id_2012
reference/crc/TangCW07;id_2007
reference/crc/Chakrabarty05;id_2005
reference/crc/BarrosCG05;id_2005
reference/crc/MisicM05;id_2005
reference/crc/LercierLV05;id_2005
reference/crc/Krehnke07a;id_2007
reference/crc/Albrecht08;id_2008
reference/crc/GhiniPR06;id_2006
reference/crc/KurkowskiP12;id_2012
reference/crc/ZhangYS07;id_2007
reference/crc/ChoudharyCB12;id_2012
reference/crc/BekiarisPGMR09;id_2009
reference/crc/KanterJJKLLM06;id_2006
reference/crc/SunWZWC12;id_2012
reference/crc/DunhamS04;id_2004
reference/crc/Hu0H08;id_2008
reference/crc/Fried07a;id_2007
reference/crc/Hofmeyr07;id_2007
reference/crc/GoinsP07;id_2007
reference/crc/FeronePP12;id_2012
reference/crc/BartlettNNK14;id_2014
reference/crc/AvanziC05;id_2005
reference/crc/SavidisS09b;id_2009
reference/crc/ErgunPOA07;id_2007
reference/crc/FengYC04;id_2004
reference/crc/LimB07a;id_2007
reference/crc/Houwen07;id_2007
reference/crc/Ellison10;id_2010
reference/crc/HillC07;id_2007
reference/crc/Gonzalez04;id_2004
reference/crc/DemetrescuFI04a;id_2004
reference/crc/GhahramaniMH14;id_2014
reference/crc/Szegedy07;id_2007
reference/crc/MunroPBC14;id_2014
reference/crc/Murray07;id_2007
reference/crc/BampisAP07;id_2007
reference/crc/Jahchan07;id_2007
reference/crc/LackeyBROF14;id_2014
reference/crc/KhullerRY07;id_2007
reference/crc/Fussell07a;id_2007
reference/crc/FigueiredoNL05;id_2005
reference/crc/Sage07;id_2007
reference/crc/PalGP12;id_2012
reference/crc/DuttaSW06;id_2006
reference/crc/ZhuMO07;id_2007
reference/crc/PandaZB08;id_2008
reference/crc/Lange05;id_2005
reference/crc/Jackson07;id_2007
reference/crc/Leung04a;id_2004
reference/crc/Wolf07;id_2007
reference/crc/Petrie0V09;id_2009
reference/crc/SahniV04;id_2004
reference/crc/SheltamiM05;id_2005
reference/crc/PothenT04;id_2004
reference/crc/Narayanaswamy07;id_2007
reference/crc/MandoiuOZ07;id_2007
reference/crc/VorlanderS14;id_2014
reference/crc/Sunderam04;id_2004
reference/crc/2004dsa;id_2004
reference/crc/MorilloFO05;id_2005
reference/crc/Fairhurst09;id_2009
reference/crc/HoitC07;id_2007
reference/crc/AtallahFBOB04;id_2004
reference/crc/RobinsZ08;id_2008
reference/crc/BoukercheJNS05;id_2005
reference/crc/RajasekaranD07;id_2007
reference/crc/ChertoffS14;id_2014
reference/crc/QiuL05;id_2005
reference/crc/BagrodiaHRP04;id_2004
reference/crc/BieszczadW06;id_2006
reference/crc/Hare07h;id_2007
reference/crc/Safavi-NainiS10;id_2010
reference/crc/LiS05;id_2005
reference/crc/BurkeCB04;id_2004
reference/crc/Ikbal07;id_2007
reference/crc/HaleSSS14;id_2014
reference/crc/Rangan04;id_2004
reference/crc/BuchheimCGJM13;id_2013
reference/crc/KimGS12;id_2012
reference/crc/PeceroDGB12;id_2012
reference/crc/Kiayias10;id_2010
reference/crc/Majstor07b;id_2007
reference/crc/DowlingGYMB99;id_1999
reference/crc/OhrimenkoPP13;id_2013
reference/crc/PaqueteS07;id_2007
reference/crc/BoutabaG06;id_2006
reference/crc/Leung04b;id_2004
reference/crc/TillerF07;id_2007
reference/crc/DriskellSV14;id_2014
reference/crc/JakobssonSS10;id_2010
reference/crc/JanssonR09;id_2009
reference/crc/Herold07a;id_2007
reference/crc/NasserH05;id_2005
reference/crc/BaruahG04;id_2004
reference/crc/EppRD99;id_1999
reference/crc/LittleBK04;id_2004
reference/crc/FrankJ07;id_2007
reference/crc/IssarnyS04;id_2004
reference/crc/Vernadat04;id_2004
reference/crc/Krause07;id_2007
reference/crc/Skoudis07d;id_2007
reference/crc/SilcKR05;id_2005
reference/crc/Belenkiy10;id_2010
reference/crc/BaconY06;id_2006
reference/crc/2004sch;id_2004
reference/crc/RoodaBB07;id_2007
reference/crc/El-SayedBAG05;id_2005
reference/crc/Bredenberg07;id_2007
reference/crc/Guha07;id_2007
reference/crc/MehrotraDAT12;id_2012
reference/crc/Shen07;id_2007
reference/crc/LuLWQ12;id_2012
reference/crc/BlasiusKR13;id_2013
reference/crc/Rytter07;id_2007
reference/crc/Hamidi07;id_2007
reference/crc/Rothke07;id_2007
reference/crc/YangP12;id_2012
reference/crc/WangW14;id_2014
reference/crc/Jackson10;id_2010
reference/crc/DanezisDS10;id_2010
reference/crc/JanaC04;id_2004
reference/crc/Wang07;id_2007
reference/crc/NgomZS05;id_2005
reference/crc/AgarwalAL04;id_2004
reference/crc/MinartzMKK0012;id_2012
reference/crc/Kremer07;id_2007
reference/crc/Nishizeki013;id_2013
reference/crc/DemetrescuFI04;id_2004
reference/crc/Vega05;id_2005
reference/crc/Chao04;id_2004
reference/crc/GuptaP08;id_2008
reference/crc/Greenwood-EricksenKS14;id_2014
reference/crc/WuD07;id_2007
reference/crc/LeeYH07;id_2007
reference/crc/Bertolotti05;id_2005
reference/crc/Poore07b;id_2007
reference/crc/RenaudBCB09;id_2009
reference/crc/Misrahi07;id_2007
reference/crc/BrightwellW99;id_1999
reference/crc/EndlerRRS06;id_2006
reference/crc/KhullerWK07;id_2007
reference/crc/Thorsheim07;id_2007
reference/crc/Endorf07;id_2007
reference/crc/Chiani06;id_2006
reference/crc/YianilosS04;id_2004
reference/crc/GasarchSCHM99;id_1999
reference/crc/Singh04;id_2004
reference/crc/DutotMT04;id_2004
reference/crc/Gonzalez07c;id_2007
reference/crc/Skoudis07b;id_2007
reference/crc/Murray07g;id_2007
reference/crc/ChakrabortyBD12;id_2012
reference/crc/Henry07e;id_2007
reference/crc/OrlinASCGK99;id_1999
reference/crc/Szymanski05;id_2005
reference/crc/Reich06;id_2006
reference/crc/Gauwin12;id_2012
reference/crc/LauBKSWW06;id_2006
reference/crc/CzumajL07;id_2007
reference/crc/Dekneuvel05;id_2005
reference/crc/Bridgeman13;id_2013
reference/crc/ChenLZ12;id_2012
reference/crc/Murray07b;id_2007
reference/crc/AudzevichMRSTCAHWWPWDEE12;id_2012
reference/crc/RohlU07;id_2007
reference/crc/Pasley07a;id_2007
reference/crc/HealyN13;id_2013
reference/crc/Nelson07;id_2007
reference/crc/Stucki07;id_2007
reference/crc/CaiZ04;id_2004
reference/crc/Rothke07c;id_2007
reference/crc/2010fcs;id_2010
reference/crc/OlariuW07;id_2007
reference/crc/GourvesBA07;id_2007
reference/crc/Dujmovic13;id_2013
reference/crc/Stackpole07;id_2007
reference/crc/Cater07;id_2007
reference/crc/AydinMM04;id_2004
reference/crc/Hare07i;id_2007
reference/crc/SadeghiW10;id_2010
reference/crc/Houser07a;id_2007
reference/crc/FisherS04;id_2004
reference/crc/PaisleyBJ14;id_2014
reference/crc/Borisov04;id_2004
reference/crc/BlumenthalGHH05;id_2005
reference/crc/Williams07;id_2007
reference/crc/SavidisGS09;id_2009
reference/crc/FreyL05d;id_2005
reference/crc/RizviO05;id_2005
reference/crc/FengSLM14;id_2014
reference/crc/AkcayBX04;id_2004
reference/crc/Schiller07;id_2007
reference/crc/Katz99;id_1999
reference/crc/Wilde04a;id_2004
reference/crc/Naylor04;id_2004
reference/crc/VialleCJ12;id_2012
reference/crc/2007pc;id_2007
reference/crc/BlazewiczBF04;id_2004
reference/crc/Trulove07;id_2007
reference/crc/Sahni07;id_2007
reference/crc/RaviL07;id_2007
reference/crc/Goins07;id_2007
reference/crc/Murray07a;id_2007
reference/crc/Hare07b;id_2007
reference/crc/Wilde04;id_2004
reference/crc/Andersson04;id_2004
reference/crc/Kim12;id_2012
reference/crc/Zhang04;id_2004
reference/crc/CaragiannisPK07;id_2007
reference/crc/GormleyM14;id_2014
reference/crc/StutzleDC07;id_2007
reference/crc/Engelen09;id_2009
reference/crc/Carbonell09;id_2009
reference/crc/Akl07;id_2007
reference/crc/Hare07g;id_2007
reference/crc/SpieksmaK07;id_2007
reference/crc/Shaurette07;id_2007
reference/crc/2007dsm;id_2007
reference/crc/Ferscha09;id_2009
reference/crc/RosenkrantzRT07;id_2007
reference/crc/NtoaSS09;id_2009
reference/crc/Albers07;id_2007
reference/crc/Edwards05;id_2005
reference/crc/SchantzL07;id_2007
reference/crc/MishraS12;id_2012
reference/crc/Galyardt14;id_2014
reference/crc/KharghariaHLP05;id_2005
reference/crc/FengS09;id_2009
reference/crc/Burney07;id_2007
reference/crc/KounavisC06;id_2006
reference/crc/0001L04;id_2004
reference/crc/CoffmanLC07a;id_2007
reference/crc/Waller09;id_2009
reference/crc/TalbiMC05;id_2005
reference/crc/CoutoMH07;id_2007
reference/crc/BaruahB07;id_2007
reference/crc/CormenD07;id_2007
reference/crc/MarsanM05;id_2005
reference/crc/Marcus09;id_2009
reference/crc/Henry07g;id_2007
reference/crc/ChenDGN06;id_2006
reference/crc/LavagnoZ05;id_2005
reference/crc/Schulzrinne04;id_2004
reference/crc/Kaplan04;id_2004
reference/crc/Bird07;id_2007
reference/crc/KranakisKR07;id_2007
reference/crc/Fried07d;id_2007
reference/crc/Rajnak05;id_2005
reference/crc/AluruS07;id_2007
reference/crc/Nakano07;id_2007
reference/crc/DashtiM10;id_2010
reference/crc/HoekstraS07;id_2007
reference/crc/MartiLG07;id_2007
reference/crc/SweetTJ14;id_2014
reference/crc/KarunoN07;id_2007
reference/crc/LetichevskyKWV05;id_2005
reference/crc/LeguizamonAB07;id_2007
reference/crc/SongS05;id_2005
reference/crc/Chuvakin07;id_2007
reference/crc/Timkovsky04a;id_2004
reference/crc/Avancha0PJ04;id_2004
reference/crc/Miesenberger09;id_2009
reference/crc/PruhsST04;id_2004
reference/crc/BattistaD13;id_2013
reference/crc/RaghavanGWG04;id_2004
reference/crc/Kobus07;id_2007
reference/crc/BalakrishnanHDL04;id_2004
reference/crc/BonewallGV07;id_2007
reference/crc/Saracco06;id_2006
reference/crc/ShermanKBWSWLCSC14;id_2014
reference/crc/SingerC14;id_2014
reference/crc/2012vs;id_2012
reference/crc/Clark07;id_2007
reference/crc/Murray07d;id_2007
reference/crc/Schaefer05;id_2005
reference/crc/Manrique-Vallier14;id_2014
reference/crc/LiuM04;id_2004
reference/crc/CaragiannisKK07;id_2007
reference/crc/KrehnkeK07;id_2007
reference/crc/LimB07;id_2007
reference/crc/WangL07;id_2007
reference/crc/Blanding07;id_2007
reference/crc/Montague07;id_2007
reference/crc/KakoulisT13;id_2013
reference/crc/CarpenterFHSAB04;id_2004
reference/crc/Mehta04;id_2004
reference/crc/Pilewski07a;id_2007
reference/crc/VargheseRM04;id_2004
reference/crc/GrossM14;id_2014
reference/crc/RubyM07;id_2007
reference/crc/ChristianE07;id_2007
reference/crc/Krehnke07c;id_2007
reference/crc/Naher04;id_2004
reference/crc/KahngS08;id_2008
reference/crc/EadesH13;id_2013
reference/crc/Tipton07;id_2007
reference/crc/Avanzi05;id_2005
reference/crc/BruneoPS06;id_2006
reference/crc/MarcusR09;id_2009
reference/crc/Yarberry07a;id_2007
reference/crc/Yang05;id_2005
reference/crc/Moritz07;id_2007
reference/crc/Fredman04;id_2004
reference/crc/Herold07;id_2007
reference/crc/GreensteinP04;id_2004
reference/crc/Jedrzejowicz05;id_2005
reference/crc/Passerone05;id_2005
reference/crc/BrunatoB07;id_2007
reference/crc/GraceB06;id_2006
reference/crc/AusielloP07;id_2007
reference/crc/DuncanG13;id_2013
reference/crc/AlpertMS08;id_2008
reference/crc/PreisMS07;id_2007
reference/crc/Decker07a;id_2007
reference/crc/Nutaro07;id_2007
reference/crc/Boyd-GraberMN14;id_2014
reference/crc/HuangD07;id_2007
reference/crc/SavidisS09a;id_2009
reference/crc/Otten08;id_2008
reference/crc/X07;id_2007
reference/crc/LuY12;id_2012
reference/crc/Syrotiuk05;id_2005
reference/crc/Slade07;id_2007
reference/crc/Jeffay07;id_2007
reference/crc/RoyC08;id_2008
reference/crc/Hansche07;id_2007
reference/crc/CarrollJH14;id_2014
reference/crc/Dellarocas04;id_2004
reference/crc/CappelloC07;id_2007
reference/crc/Bowman07;id_2007
reference/crc/Johnsson12;id_2012
reference/crc/BhadkamkarS12;id_2012
reference/crc/ShinL07;id_2007
reference/crc/PfeilZ09;id_2009
reference/crc/Hammer004;id_2004
reference/crc/PitouraST06;id_2006
reference/crc/X05;id_2005
reference/crc/Vitter04;id_2004
reference/crc/Thomasian04;id_2004
reference/crc/FreyL05b;id_2005
reference/crc/HuangMHV06;id_2006
reference/crc/PhilippouS07;id_2007
reference/crc/WoodP14;id_2014
reference/crc/PaulSSG06;id_2006
reference/crc/Mehta04a;id_2004
reference/crc/BlissPC14;id_2014
reference/crc/Varshney05;id_2005
reference/crc/2005awnmc;id_2005
reference/crc/Fitzgerald07a;id_2007
reference/crc/DocheL05;id_2005
reference/crc/ChekuriK04;id_2004
reference/crc/Lawson14a;id_2014
reference/crc/NahumITS04;id_2004
reference/crc/BiCG12;id_2012
reference/crc/KrehnkeK07a;id_2007
reference/crc/Lee04a;id_2004
reference/crc/LavenderW04;id_2004
reference/crc/PilewskiG07;id_2007
reference/crc/Silverman07;id_2007
reference/crc/Ivory04;id_2004
reference/crc/WamsS04;id_2004
reference/crc/RoyM08;id_2008
reference/crc/HettingerSJK14;id_2014
reference/crc/DingBW05;id_2005
reference/crc/SiegelSS07;id_2007
reference/crc/AziziL12;id_2012
reference/crc/BertozziBLA05;id_2005
reference/crc/NgomS05;id_2005
reference/crc/Buszta07;id_2007
reference/crc/Blanding07a;id_2007
reference/crc/RichaS07;id_2007
reference/crc/AsakawaL09;id_2009
reference/crc/ShanB14;id_2014
reference/crc/DuncanG04;id_2004
reference/crc/Rusu13;id_2013
reference/crc/Lipiczky07;id_2007
reference/crc/MaxwellGF14;id_2014
reference/crc/KorstAM07;id_2007
reference/crc/ChatterjeaHD05;id_2005
reference/crc/Schruben07;id_2007
reference/crc/GoodrichN07;id_2007
reference/crc/Rogers07a;id_2007
reference/crc/Kwan04;id_2004
reference/crc/FentonW07;id_2007
reference/crc/McBride07b;id_2007
reference/crc/ChenX07;id_2007
reference/crc/KimR07;id_2007
reference/crc/Murray07c;id_2007
reference/crc/X12d;id_2012
reference/crc/HoosS07;id_2007
reference/crc/Banavar06;id_2006
reference/crc/GrayNTG0S07;id_2007
reference/crc/ChenC08;id_2008
reference/crc/TeigHGFF08;id_2008
reference/crc/ZhangJ07;id_2007
reference/crc/RomanMP04;id_2004
reference/crc/MandoiuKAZ07;id_2007
reference/crc/Robinson07;id_2007
reference/crc/SionW10;id_2010
reference/crc/Hare07f;id_2007
reference/crc/CottaA05;id_2005
reference/crc/BasetS12;id_2012
reference/crc/Eick13;id_2013
reference/crc/Boukerche05;id_2005
reference/crc/Wolff13;id_2013
reference/crc/ZabulisBA09;id_2009
reference/crc/FraysseixM13;id_2013
reference/crc/Schellenberg08;id_2008
reference/crc/Narayanaswami06;id_2006
reference/crc/KranakisS05;id_2005
reference/crc/CoffmanLC07;id_2007
reference/crc/PaternoS09;id_2009
reference/crc/Li07;id_2007
reference/crc/PaunI07;id_2007
reference/crc/ZhangY07;id_2007
reference/crc/KohYC08;id_2008
reference/crc/Kubiak04;id_2004
reference/crc/Dewan04;id_2004
reference/crc/Taylor07;id_2007
reference/crc/Majstor07;id_2007
reference/crc/AlmeidaMR12;id_2012
reference/crc/LeuteneggerL04;id_2004
reference/crc/Scheffer08;id_2008
reference/crc/Gao06;id_2006
reference/crc/Leung04;id_2004
reference/crc/JougletBC04;id_2004
reference/crc/PatelGSG05;id_2005
reference/crc/Gordon-RossR12;id_2012
reference/crc/Murray07f;id_2007
reference/crc/SrivastavK07;id_2007
reference/crc/HurinkHCHD05;id_2005
reference/crc/Welch07;id_2007
reference/crc/DindarTB14;id_2014
reference/crc/WannWWCLM14;id_2014
reference/crc/Tiller07;id_2007
reference/crc/LiuS08;id_2008
reference/crc/GoodrichTV04;id_2004
reference/crc/HansonRHT09;id_2009
reference/crc/NavetS05;id_2005
reference/crc/Held07;id_2007
reference/crc/Weiss04;id_2004
reference/crc/GulatiV07;id_2007
reference/crc/PapadimitratosH04;id_2004
reference/crc/TianS07;id_2007
reference/crc/KemppainenKY09;id_2009
reference/crc/LubiczV05;id_2005
reference/crc/SavidisS09c;id_2009
reference/crc/CaspiTR07;id_2007
reference/crc/KnappM07;id_2007
reference/crc/Morrow07;id_2007
reference/crc/HuS08;id_2008
reference/crc/BeniniBM05;id_2005
reference/crc/GrammenosSS09;id_2009
reference/crc/Petrosino12;id_2012
reference/crc/Maheshwari04;id_2004
reference/crc/YagiuraNI07;id_2007
reference/crc/MehtaZ08;id_2008
reference/crc/Guibas04;id_2004
reference/crc/Mani12;id_2012
reference/crc/Goins07b;id_2007
reference/crc/AdyaY08;id_2008
reference/crc/Broy07;id_2007
reference/crc/McQuillan07;id_2007
reference/crc/PiciarelliCMF12;id_2012
reference/crc/DiZioLC14;id_2014
reference/crc/WaclawskyC04;id_2004
reference/crc/Howard07;id_2007
reference/crc/LeeF07;id_2007
reference/crc/KhoslaP06;id_2006
reference/crc/NahumITS04a;id_2004
reference/crc/Yu04;id_2004
reference/crc/KleinMF12;id_2012
reference/crc/LavagnoPKW05;id_2005
reference/crc/Grabow07;id_2007
reference/crc/Pasley07b;id_2007
reference/crc/DuaI04;id_2004
reference/crc/AryaM04;id_2004
reference/crc/Doche05b;id_2005
reference/crc/Henry07b;id_2007
reference/crc/ChoSG14;id_2014
reference/crc/IoannidisK04;id_2004
reference/crc/WiltonCCP08;id_2008
reference/crc/Davis07;id_2007
reference/crc/GrossF09;id_2009
reference/crc/Ammar07;id_2007
reference/crc/JerrayaCW05;id_2005
reference/crc/OzdalW08;id_2008
reference/crc/StanneyHZ14;id_2014
reference/crc/QiYY04;id_2004
reference/crc/Mitts07;id_2007
reference/crc/Gentner0ST04;id_2004
reference/crc/Poore07a;id_2007
reference/crc/JacksonC07;id_2007
reference/crc/FanWH06;id_2006
reference/crc/DocheL05a;id_2005
reference/crc/X12c;id_2012
reference/crc/2004ic;id_2004
reference/crc/Sur-Kolay08;id_2008
reference/crc/SwiecickaZS05;id_2005
reference/crc/BadcockPM14;id_2014
reference/crc/PetrieB09;id_2009
reference/crc/AusielloP07a;id_2007
reference/crc/YauH06;id_2006
reference/crc/BachmaierBS13;id_2013
reference/crc/BellavistaVMBC04;id_2004
reference/crc/ChuP08;id_2008
reference/crc/Golod07;id_2007
reference/crc/YoungY05;id_2005
reference/crc/FolinoSF05;id_2005
reference/crc/DarkenP14;id_2014
reference/crc/KaminskyH04;id_2004
reference/crc/BrennerV08;id_2008
reference/crc/Chandra04;id_2004
reference/crc/NohlBH05;id_2005
reference/crc/StreitzP09;id_2009
reference/crc/HelalL04;id_2004
reference/crc/Agarwal06;id_2006
reference/crc/SahaiC04;id_2004
reference/crc/McGhie07;id_2007
reference/crc/MehtaF08;id_2008
reference/crc/BrankeG05;id_2005
reference/crc/MendelsonSGS07;id_2007
reference/crc/BaruaG12;id_2012
reference/crc/2005ehcc;id_2005
reference/crc/HaugenWM05;id_2005
reference/crc/Hare07c;id_2007
reference/crc/Smith07;id_2007
reference/crc/Sahni04a;id_2004
reference/crc/RittleZAS07;id_2007
reference/crc/RiceB07;id_2007
reference/crc/ShringarpureX14;id_2014
reference/crc/PapanastasiouOM05;id_2005
reference/crc/IyengarVG04;id_2004
reference/crc/LeeVC07;id_2007
reference/crc/Morin04;id_2004
reference/crc/Gupta04;id_2004
reference/crc/Jackson07a;id_2007
reference/crc/CabriFLMZ06;id_2006
reference/crc/DiazTGA05;id_2005
reference/crc/Raty12;id_2012
reference/crc/SgroiSBPC05;id_2005
reference/crc/Doughty07a;id_2007
reference/crc/HauswirthA04;id_2004
reference/crc/WuCPLC05;id_2005
reference/crc/Rytter04;id_2004
reference/crc/NolinHN05;id_2005
reference/crc/TianG05;id_2005
reference/crc/TrahanV07;id_2007
reference/crc/HendersonC07;id_2007
reference/crc/Corby07b;id_2007
reference/crc/BalasubramanyanC14;id_2014
reference/crc/X07a;id_2007
reference/crc/MenezesO99;id_1999
reference/crc/Kolliopoulos07;id_2007
reference/crc/AgnihotriM08;id_2008
reference/crc/Popescu-ZeletinASR06;id_2006
reference/crc/SerpanosVF05;id_2005
reference/crc/Leung07;id_2007
reference/crc/Brandt10;id_2010
reference/crc/DuquesneL05;id_2005
reference/crc/Rajasekaran07;id_2007
reference/crc/Sahni04b;id_2004
reference/crc/KulvatunyouJI04;id_2004
reference/crc/WangS07;id_2007
reference/crc/HoX14;id_2014
reference/crc/RamamrithamRS07;id_2007
reference/crc/Fried07c;id_2007
reference/crc/TalbiJKD05;id_2005
reference/crc/MackeyWJ14;id_2014
reference/crc/RenS12;id_2012
reference/crc/Rangan04a;id_2004
reference/crc/Gonzalez07b;id_2007
reference/crc/Kucar08;id_2008
reference/crc/SahniKL04;id_2004
reference/crc/Fried07b;id_2007
reference/crc/Jackson07d;id_2007
reference/crc/Aluru04a;id_2004
reference/crc/BoukercheHJ05;id_2005
reference/crc/Houser07;id_2007
reference/crc/CarlierPPR04;id_2004
reference/crc/FoxJ14;id_2014
reference/crc/Risch04;id_2004
reference/crc/NgHL07;id_2007
reference/crc/Siewiorek04;id_2004
reference/crc/NevesSSC05;id_2005
reference/crc/Poore07c;id_2007
reference/crc/Adams09;id_2009
reference/crc/BazarganS08;id_2008
reference/crc/BallaDR07;id_2007
reference/crc/Kashyap04;id_2004
reference/crc/Henry07f;id_2007
reference/crc/2009ua;id_2009
reference/crc/Mosterman07;id_2007
reference/crc/BlesaB07;id_2007
reference/crc/Leung07b;id_2007
reference/crc/WelchM14;id_2014
reference/crc/FahmyYPA05;id_2005
reference/crc/GeorgiadesPAT06;id_2006
reference/crc/Poore07;id_2007
reference/crc/Krehnke07;id_2007
reference/crc/Lewis09;id_2009
reference/crc/Tippett07;id_2007
reference/crc/Broy07a;id_2007
reference/crc/MostefaouiMN06;id_2006
reference/crc/SamarasPK04;id_2004
reference/crc/WongZL05;id_2005
reference/crc/KaikkonenKK09;id_2009
reference/crc/Rutkowski04;id_2004
reference/crc/Witten04;id_2004
reference/crc/LuoY0YKLZ04;id_2004
reference/crc/RamamrithamX07;id_2007
reference/crc/Vismara13;id_2013
