author;nbr_publication
Antonis C. Kakas;31
Ljupco Todorovski;26
Ricardo Bezerra de Andrade e Silva;11
Jörg Sander 0001;49
Frank Stephan 0001;227
Michail G. Lagoudakis;42
Michèle Sebag;141
Eric Wiewiora;9
Yee Whye Teh;126
Peter Stone;418
Stan Matwin;176
Hanhuai Shan;4
Lawrence Holder;6
Sanjay Jain 0001;44
Vikas Sindhwani;36
Stefan Kramer 0001;123
Peter Auer;41
Deepayan Chakrabarti;10
Tommy R. Jensen;9
Alexander L. Strehl;10
Carlos Kavka;9
Andrew Y. Ng;166
Stefan Wrobel;119
Prasad Tadepalli;97
Yuan-Jye Jason Wu;8
Peter A. Flach;125
Mauro Birattari;65
Martin D. Buhmann;10
Jonathan Patrick;7
Daniel Oblinger;11
Shie Mannor;233
David Cohn;9
Ivan Bruha;16
Xinhua Zhang;37
James Hodson;4
Paul E. Utgoff;29
Hendrik Blockeel;115
Alan Fern;57
Phil Husbands;41
Samuel Kaski;212
João Gama;169
Rohan A. Baxter;12
Serafín Martínez-Jaramillo;7
Jürgen Branke;56
Victor S. Sheng;44
Geoffrey E. Hinton;197
Kurt Driessens;14
Wray L. Buntine;85
Ute Schmid;75
Michail Vlachos;24
John Langford 0001;69
Yaakov Engel;5
Michael Bain;26
Tonatiuh Peña Centeno;3
R. Paul Wiegand;24
Carlos Soares;70
Panayiotis Tsaparas;57
Stefan Schaal;172
Jürgen Schmidhuber;317
Dunja Mladenic;95
Sriraam Natarajan;68
Scott E. Fahlman;25
Ricardo Silva;32
Wulfram Gerstner;88
Bernhard Hengst;17
Christian Sohler;117
Stephen Grossberg;74
Michael J. Witbrock;18
Luís Torgo;48
Abdullah Mueen;29
Kai Ming Ting;43
Chris Drummond;18
Ion Muslea;13
Xiaojin Zhu 0001;75
Bernhard Pfahringer;80
Kristian Kersting;99
John Lloyd;11
Ying Yang 0001;11
Sanjoy Dasgupta;54
Sung Wook Yoon;13
Anthony Wirth;46
Moshe Sipper;83
George Karypis;213
Szymon Jaroszewicz;26
Luc De Raedt;217
Adwait Ratnaparkhi;21
Nicolas Lachiche;20
Paul W. Munro;15
Bing Liu 0001;123
James Kennedy;28
David H. Wolpert;61
Krzysztof Krawiec;69
Eric Martin;5
Biliana Alexandrova-Kabadjova;4
Hang Li 0001;82
Mark Reid;3
Philip K. Chan;39
Shiau Hong Lim;4
Christina S. Leslie;21
William D. Smart;80
Andrew G. Barto;75
J. Andrew Bagnell;62
Jun He;37
Joshua D. Knowles;56
Bettina Berendt;53
Walter Daelemans;138
Yasubumi Sakakibara;59
Jelber Sayyad-Shirabad;4
Cecilia M. Procopiuc;4
Teemu Roos;29
Pier Luca Lanzi;77
Claudia Perlich;8
Marcus Hutter;227
Jorma Rissanen;49
Jean-Michel Renders;44
Dariusz Brzezinski;3
Gavin Brown;6
Max Zimmermann;3
Roger Longbotham;5
Jun Morimoto;77
Rada Mihalcea;152
Massimiliano Ciaramita;15
Miles Osborne;52
Michael Bonnell Harries;4
Francesco Petruccione;19
Tom Heskes;135
Antal van den Bosch;83
Katharina Morik;100
Gavin Brown 0001;61
Christian Igel;94
Mark D. Reid;15
Min-Ling Zhang;36
Novi Quadrianto;14
Raymond Chi-Wing Wong;53
Carsten Keßler;17
Fabrice Collard;5
Peter Z. Revesz;96
Chang-Tien Lu;83
Daniel P. Ames;8
Robert Thomas;7
Panu Srestasathiern;2
Lars Kulik;57
Ralf Hartmut Güting;88
George Moon;3
Martti Hallikainen;44
James M. Kang;10
Agnès Voisard;56
Mark Tuttle;3
Michael P. McGuire;7
Marko Salmenkivi;16
Hans-Peter Kriegel;119
Henry Lin;22
Steffen Fritz;17
Marco Hugentobler;5
Zhen Wen;19
Lixin Li;22
Moustafa Youssef;155
Tapani Sarjakoski;19
Spiros Skiadopoulos;39
Eric J. Fetzer;3
Leonardo Lacerda Alves;5
Matt Duckham;42
Liping Di;45
Susan Moran 0001;3
Temuulen Tsagaan Sankey;8
Ilya Zaslavsky;19
Bing Lin;8
Dwight Lanier;3
Paul Lowman;2
Ibrahim Kamel;49
José Luís Braga;15
Harold Dunsford;3
Chi-Yin Chow;28
Werner Alpers;9
Christopher K. Wikle;9
Qiang Qu;20
Hassan A. Karimi;51
Somwrita Sarkar;2
Alexander de Sherbinin;1
Martin D. Crossland;13
Anthony G. Cohn;103
Sudhanshu Sekhar Panda;8
Michael R. Prior-Jones;2
Niels Skou;20
Sumeeta Srinivasan;9
James D. Brown;3
Thierry Badard;11
John D. Evans;7
Detlef Stammer;6
Bin Zhou;67
Srinivasan Parthasarathy 0001;134
Sangho Kim 0001;10
Cyrus Shahabi;217
Marek Zreda;3
Lorenz Hurni;30
Beng Chin Ooi;117
Shasha Wu;13
D. J. O'Neil;3
Chris Bailey-Kellogg;42
Peter Fisher;7
Mark Sanderson;138
Klaas Folkert Boersma;2
Nils Olsen;2
Thomas Wolle;30
George Christakos;11
Gian Luigi Liberti;3
Anne Ruas;20
Amir Soheili;3
Simonas Saltenis;18
Phaedon C. Kyriakidis;7
R. Keith Raney;15
Omair Chaudhry;5
Vijay Gandhi;7
James B. Pick;29
Roger Bivand;5
Auroop R. Ganguly;30
James P. LeSage;11
Gianluca Miscione;11
Christine Rottenbacher;4
Andrew B. Lawson;8
Yaser A. Bishr;6
Ignacio Guerrero;3
Ami Arthur;2
Damon Grabow;3
Eliseo Clementini;27
Christopher J. Semerjian;3
Naijun Zhou;5
Qingyun (Jeffrey) Xie;3
Jérôme Théau;9
Kai-Florian Richter;23
Madhav V. Marathe;68
Siva Ravada;14
David Long;3
Sandra L. Perry;3
Samantha J. Lavender;3
Markus Lupp;9
Chaowei Phil Yang;6
Brian Wolshon;4
Daniel B. Neill;23
Jessica Breen;2
David Moretz;3
Joseph R. Francica;3
Calvin Klatt;2
Lei Sha;4
Leong Hou U;12
Jordan Wood;5
David L. Glackin;4
Malte Halbey-Martin;3
Ouri Wolfson;86
Jorge Campos;14
Jakob J. van Zyl;20
David J. Maguire;6
Chris McColl;3
Silvia Nittel;29
Rebecca Shapley;2
Alan R. Gillespie;6
May Yuan;18
Menno-Jan Kraak;34
Peter Woodsford;3
Neal Patwari;58
John G. Stell;36
Vassilis J. Tsotras;146
Ned Levine;3
Pat J.-F. Yeh;3
George Vosselman;33
Frederico T. Fonseca;15
Christian Böhm;45
Sabine Timpf;38
Frank S. Marzano;25
Timothy G. Feeman;5
Steven J. Goodman;5
Dirk Burghardt;11
Vincent Mousseau;18
Jón Atli Benediktsson;30
Mark A. Parsons;8
Robert Raskin;6
Reynold Cheng;42
Fabio Muleri;2
Emre Eftelioglu;5
Yahya Rahmat-Samii;11
Atsuyuki Okabe;8
Hakan Ferhatosmanoglu;47
Josh K. Willis;2
Martin Raubal;69
Erik Stubkjær;6
J. Chris McGlone;3
Mary Kicza;2
George Percivall;14
Shang-Hua Teng;178
Vandana P. Janeja;13
Michael Durand;3
Michael F. Goodchild;83
Marci Sperber;5
X. Sean Wang;21
Harvey J. Miller;20
Murat Kantarcioglu;84
Jeffrey Myers;2
Yufei Tao;76
Cindy X. Chen;19
Mohamed Ali;9
Mehdi Sharifzadeh;7
Austin Troy;3
Xiaojun Yang;27
Eric F. Wood;10
Edith Gabriel;3
Pierre Goovaerts;13
Nabil R. Adam;56
David J. Diner;6
Eric Shook;6
Serkan Kemeç;3
Huy Van Pham;2
Ray Harris;3
Alain Weill;4
Christos D. Tarantilis;14
Dennis McLaughlin;4
Dieter Pfoser;42
Vincent V. Salomonson;10
George Teodoro;12
Michael Goshey;3
Lisa Robock Shaffer;2
Miaoqing Huang;13
Christian Strobl;12
Ashok Samal;36
Xinrong Li;36
Stephen C. Hirtle;18
Julie Binder Maitra;3
Robin Dubin;3
Nicholas Jing Yuan;4
Steve Cooper;8
Jinwei Jiang;5
Kung-Hau Ding;9
William Gail;4
Robert P. Laudati;3
Rachel Pottinger;23
Brian Dushaw;2
Cirano Iochpe;29
Daniel J. Sarlitto;3
E. Raymond Hunt Jr.;2
Sharad C. Seth;41
Gary S. E. Lagerloef;8
Suzana Dragicevic;35
Rajan Zambre;3
Michael J. Abrams;4
Pusheng Zhang;11
Eugene Ustinov;4
Mingyan Liu;141
Chuck Freiwald;2
Duane Waliser;2
Peter Scheuermann;70
Bin Li;183
Tim Sutton;4
Baik Hoh;6
Sergio J. Rey;12
Richard Anthes;2
David J. Mulla;8
Yongwan Chun;8
Roland Romeiser;18
Christopher Ruf;23
Josefino C. Comiso;2
Erik Ivins;2
Lauren M. Gardner;2
Stephen Lime;5
Panos Kalnis;68
Andreas Neumann 0002;6
Betsy George;4
Arnold P. Boedihardjo;9
David M. Le Vine;24
Monika Sester;45
Suzie Larrivée;4
Jingyuan Yang;2
Scott A. Hale;24
Darka Mioc;8
Gregory Neumann;6
David M. Tratt;4
Manoj Kumar Singh;12
Rachel T. Pinker;5
Charles A. Doswell III;2
Liqin Zhang;7
Peter Bauer;11
Wei Hu;87
Dar A. Roberts;11
Yuqi Bai;11
Tumasch Reichenbacher;11
Yuni Xia;11
Peter J. Minnett;11
Chi O. Ao;3
Dimitrios Gunopulos;136
Vijay Atluri;15
Qunying Huang;16
Katie M. Filbert;3
Kelly R. Thorp;3
Roger G. Barry;4
Joe Astroth;3
Sisi Zlatanova;27
Xiaosu Xie;9
Vernon H. Singhroy;2
Manuel Martín-Neira;81
Sushil K. Prasad;55
Montserrat Fuentes;5
Arthur Getis;5
David M. Danko;3
Benjamin M. Taylor;2
Christian Heipke;27
Samuel Foucher;14
Donald L. Murphy;2
Yann Kerr;35
Craig A. Knoblock;137
Henry X. Liu;17
Bei (Penny) Pan;2
Pragya Agarwal;8
Chen Cai;11
Li Zhang;315
Robert G. Evans;2
Chris Velden;2
Farid Razzak;2
Annmarie Eldering;4
Reem Y. Ali;3
Charles Hibbitts;2
Anthony Freeman;16
Leon F. Osborne;3
Arlin J. Krueger;3
Mokhtar Saada;3
William C. Rideout;2
Andy H. F. Chow;3
Kyriakos Mouratidis;26
Anthony W. England;25
G. Bryan Bailey;2
Rafael M. Gasca;37
Zhe Jiang 0001;11
Martin Culshaw;2
Jürgen Döllner;157
Nico Van de Weghe;40
Cara Wilson;5
Yong Ge;21
Yasin Ortakci;2
Ian Robinson;13
Sanjay Chawla;84
Mark Drinkwater;14
Baxter E. Vieux;3
Peter F. Fisher;13
James Maslanik;5
Yue Sun;34
Mark Knapp;2
Deanna Hence;2
Nathaniel J. Livesey;3
Soumya K. Ghosh 0001;87
Cheng-Zhi Qin 0001;6
Alexander G. Yarovoy;25
Thomas Luhmann;5
Peisheng Zhao;6
Pierre Hadaya;13
J. Paul Elhorst;4
David Kunkee;10
John S. Kimball;4
Allen Anselmo;3
Andreas Colliander;16
Matthias Renz;59
Qi Liu;73
Joanne Irene Gabrynowicz;2
Carsten Rönsdorf;4
Roberto Patuelli;2
A. Johannes Dolman;3
Aixue Hu;2
Heechang Shin;6
Mark Pilkington;2
Cheng Liu;28
Daniel A. Griffith;29
Mohamed H. Ali;33
Dale A. Bruns;2
Scot Anderson;3
Stacey Boland;2
Thomas G. Farr;2
Hyeeun Lim;3
Jonathan B. Thayn;2
Donald K. Perovich;3
David R. Lyzenga;6
Michelle L. Santee;2
Hamid Hemmati;2
Olaf Hellwich;88
Yu Zheng 0004;43
Guang Jin;14
Nilu Thakur;3
Yang Du;14
Molly K. Macauley;3
Thomas Triplet;7
Chinya V. Ravishankar;81
Ashish Gupta;13
Alfredo Huete;10
Ruth E. Duerr;8
Gabriel Ghinita;22
Jason Hyon;2
Abhinaya Sinha;3
Jiaguo Qi;8
Mohamed F. Mokbel;108
John Melack;4
André Luiz Fernandes Cançado;3
Ralph Ferraro;5
Michael Cramer;6
Budhendra Bhaduri;8
Umit Isikdag;6
Ralf Bennartz;3
Phyllis Altheide;3
Simon Hook;3
Attila Komjathy;3
Sudipto Banerjee;6
Alina Moussessian;2
Paolo Fogliaroni;4
Georgios Matheou;3
David David Danko;2
David Pieri;4
Rodolfo Guzzi;2
Siavash Hosseinyalamdary;3
Andrea Donnellan;3
Yan Liu 0002;90
Knut Stamnes;3
Roland Billen;20
Lawson Brigham;2
Benedikt Gräler;2
Robert Menzies;2
Todd Gaier;3
Mathew R. P. Sapiano;3
Sang-Il Lee;8
Roberta Balstad;2
Thora Tenbrink;29
Reinhard Moratz;22
Jean-Louis Fellous;2
Thérèse Libourel;38
Sophia Karagiorgou;1
Xiaoyang Sean Wang;76
Joshua B. Fisher;4
Ron Weaver;2
Lela Prashad;2
Lee-Lueng Fu;3
Ralph A. Kahn;2
Fuzhong Weng;44
Marie-Josée Fortin;4
Peter B. Keenan;12
Budhendra L. Bhaduri;31
Ron L. Weaver;2
Carol J. Bruegge;2
David Feldman;7
Christopher L. Cummings;2
Ortwin Renn;5
Michael Lesk;79
Robert Geraci;2
Victoria Vesna;14
Shiv Kapoor;2
George Khushf;2
Carlo D. Montemagno;5
Chen Wang;76
John H. Cozzens;3
Claudio Cioffi-Revilla;18
Mihail C. Roco;7
Angela Page;2
Jim Spohrer;13
Gary M. Olson;30
Will Steffen;2
Matthew Hsu;3
William Sims Bainbridge;31
Francisco Oliveira;6
Robin Schoen;2
J. Tinsley Oden;12
Andy Miah;3
Batya Friedman;21
Piotr Grodzinski;3
Zack Lynch;2
Pietro Michelucci;11
Susan Rundell Singer;2
Robert M. Mason;26
Barbara Herr Harthorn;2
James Murday;2
Beth Hawkins;2
Antonio Scala;12
Jonathan C. Peck;2
Wonjong Rhee;14
Terry Nichols Clark;2
Catalina Achim;2
Carol J. Van Hartesveldt;2
Richard Pak;6
Thomas E. Horton;3
Katherine M. Tsui;4
Jane E. Fountain;7
Joyce Koo;2
Larry Bell;2
Jerome C. Glenn;2
Matthew D. Wood;2
Noah Wardrip-Fruin;73
Janet L. Kolodner;38
Albert A. Harrison;2
Douglas H. Fisher;34
Santani Teng;2
James L. Olds;5
Kevin Crowston;71
Roger D. Launius;2
Andrew J. Spakowitz;2
Ullica Segerstrale;3
Magdalena Bielenia-Grajewska;9
Moonkyung Mark Kim;2
Dorian Stiefel;2
Michael E. Gorman;9
Muhammad Ammad-uddin;4
Peter H. N. de With;299
Bela Balint;6
Dubravko Culibrk;10
Anita Finnegan;2
Ranjan Parekh;8
Mamata Yenagi;2
Ricardo Lage;4
Vivek Tyagi;10
Chavdar Roumenin;3
Dimitrios K. Lymberopoulos;35
Yaacov Yesha;42
Chris Baechle;2
Gregory M. P. O'Hare;139
Sokratis K. Katsikas;83
V. Sree Hari Rao;3
Stephen Westland;19
Karlheinz Blankenbach;17
L. Srinivasa Varadharajan;2
Patrick Vandenberghe;2
Bernd Szyszka;4
Tsz Lock Vien Cheung;6
Vasudevan Lakshminarayanan;31
Jyrki Kimmel;6
Marcia Payne;2
Robert Earl Patterson;6
Axel Schindler;3
Philip Bos;2
Oliver Nachbaur;3
Charles A. Bishop;2
Alejandro L. Briseno;2
David W. Monk;3
Jon Peddie;7
Uwe Muehlfeld;2
Ruiqing Ma;8
Timothy D. Wilkinson;10
Kiyoshi Kiyokawa;32
Norman Bardsley;2
Mark Fihn;6
Alfred Poor;2
Teresa Goodman;4
Markus Römer;2
Matthew C. Forman;3
Jannick P. Rolland;36
Carol Crawford;4
Gary Boyd;4
Ross Young;2
Stephan Reichelt;2
Hagen Klauk;5
Andreas Elschner;2
Tom Coughlin;60
Bruce Berkoff;2
Robert Withnall;2
Kalluri R. Sarma;3
Lenny Lipton;3
Thomas Wirschem;2
David Barnes;5
Gerhard Gassler;2
Stephen M. Morris;2
Peter L. Bocko;2
Frank Bartels;2
Geun Young Yeom;2
Daniel Taranovsky;3
Andrew Garrard;4
Mervyn Rose;3
Sarah Atkinson;7
Hsin Hung Li;2
S. D. Brotherton;2
Davor Kovacec;2
Andrew Stubbings;2
Karl G. Baum;2
Ian Underwood;11
Tobias Jung;4
Adrian R. L. Travis;7
Andew J. Flewitt;2
Robert M. Nally;2
Per Rudquist;2
Alan D. Jones;2
Chris Chinnock;2
John W. Goodby;3
Yongchang Fan;2
Bernard Mendiburu;2
Adam Kerin;2
Ismo Rakkolainen;13
Mason Thomas;2
Luciano Rosario Maria Vicari;2
Michael Jentsch;2
Lesley Parry Jones;2
Michael R. Krames;2
Karl Amundson;2
Robbie Thielemans;2
Hua-Chi Cheng;2
Ian Sexton;2
Margaret Brown;2
Ram Ramakrishnan;2
Scott Janus;3
Jim Chase;2
Jack Silver;3
Sarah Sharples;22
Andreas Grimm;2
David Steven;2
Michael J. Hayford;2
Evgeni P. Gusev;3
Feng Chen;75
Monika Hedrich;2
Peter J. Opdahl;2
Kathleen Maher;2
Hideo Hosono;2
Eric J. Seibel;24
Yoshitaka Yamamoto;6
Barry G. Blundell;6
David Coates;3
Carl V. Brown;2
Steve J. Elston;3
Kars-Michiel H. Lenssen;3
Jennifer Colegrove;2
Hidefumi Yoshida;2
Avtar Singh Matharu;2
Markus Schu;2
Adrian H. Kitai;2
Graham Saxby;2
Johan Feenstra;2
Keith J. Baker;2
Harald Hirschmann;2
Mark E. Lucente;3
Chris J. P. Newton;2
J. Cliff Jones;2
Jason Heikenfeld;2
David N. Liu;2
Peter Raynes;2
Hyungki Hong;2
Jerry Kiernan;9
Alin Deutsch;11
Ragib Hasan;56
Madhavi Gandhi;2
Janice Warner;13
Philip S. Yu;1011
Yingjiu Li;39
Michiharu Kudo;16
Meng Yu 0001;12
Bhavani M. Thuraisingham;279
Leonid Reyzin;66
Vijayalakshmi Atluri;66
Hakan Hacigümüs;32
Andrea D'Ambrogio;28
Olivier Dalle;16
Il-Chul Moon;56
Andreas Tolk;48
Jose J. Padilla;14
Taylor K. Hughes;2
Luiz Felipe Perrone;4
Jeremy V. Pitt;28
Daniele Gianni;13
Gabriel A. Wainer;177
Thomas Noll 0001;44
Stefan Rybacki;3
Moe Thandar Wynn;23
Alessandra Pieroni;6
Roberto Vitali;5
Andreas Gerndt;16
Niva Wengrowicz;4
Peter Briggs;11
Masashi Sugiyama;324
Simon James;30
Judith Masthoff;41
Roberto Turrin;20
Josep M. Pujol;9
Kevin Mercer;4
Robert M. Bell;10
Paolo Viappiani;24
Panagiotis Symeonidis;16
Giovanni Semeraro;198
Patrick J. F. Groenen;12
Alexander Tuzhilin;99
Chris Cornelis;20
James Reilly 0001;5
Ulrike Gretzel;31
Asela Gunawardana;8
YoungOk Kwon;8
Rob Koper;90
Maryam Ramezani;8
Bracha Shapira;55
Neil J. Hurley;38
Markus Zanker;83
Pavan K. Turaga;65
Allen R. Tannenbaum;204
Ramanarayanan Viswanathan;19
Václav Hlavác;90
Zhengyou Zhang;190
Tali Treibitz;7
Lorenzo Torresani;55
Xiaofeng Ren;14
Amit K. Agrawal;10
Annika Lang;11
Peter F. Sturm;88
Kazuo Murota;58
James H. Elder;35
Stephen Lin;68
Ying Nian Wu;81
Stephen J. Maybank;105
Arnold W. M. Smeulders;206
Gunnar Sparr;14
Yuri Boykov;58
Bastian Goldluecke;29
Micah K. Johnson;4
Gary A. Atkinson;10
Ruzena Bajcsy;202
Jan J. Koenderink;42
Sudipta N. Sinha;11
Michael Werman;109
Adrian Barbu;32
Paolo Favaro;78
Xiaogang Wang;61
Irving Biederman;7
Thomas Brox;133
Simon Baker;33
Silvio Savarese;193
Samuel W. Hasinoff;4
Michael Goesele;59
Matthew Brown 0001;12
Shoji Tominaga;78
Neel Joshi;9
David C. Schneider;4
David Gallup;5
David Young;6
Svetlana Lazebnik;55
Bohyung Han;70
Yu-Wing Tai;39
Sven J. Dickinson;65
Yanghai Tsin;6
Hiroshi Murase;178
Srikumar Ramalingam;41
Rodrigo Benenson;3
Shing-Chow Chan;75
Sushil Mittal;3
Kristin J. Dana;39
Emmanuel Prados;7
Ping Tan;67
Guillermo Sapiro;236
Larry S. Davis;465
Leonid Sigal;67
Sanjiv Kumar;46
Abhijeet Ghosh;40
Eisaku Maeda;31
Bo Zheng;21
James J. Clark;64
Yasuyuki Matsushita;34
Kazuhiro Fukui;59
Alexander Zelinsky;71
Larry H. Matthies;76
Robby T. Tan;23
James Bonaiuto;4
Joseph L. Mundy;56
Anton van den Hengel;197
Jerry L. Prince;263
Jason Lawrence;12
Jan-Olof Eklundh;61
Marc Ebner;41
Tien-Tsin Wong;68
Shimon Ullman;87
Christoph Bregler;33
Marshall F. Tappen;21
Todd E. Zickler;46
Michael R. M. Jenkin;29
Longzhuang Li;11
Richard Szeliski;106
Sylvia C. Pont;21
Francisco J. Estrada;6
Dana H. Ballard;89
David Vernon;29
Bernd Neumann;51
Hanno Ackermann;5
Yanxi Liu;60
Kevin Köser;8
Takio Kurita;108
Kaleem Siddiqi;80
Ashok Veeraraghavan;46
Daniel C. Alexander;73
Matti Pietikäinen;204
Zhigang Zhu;55
Eric Klassen;10
Andrea Vedaldi;125
Takayuki Okatani;67
Michael Maire;9
J. K. Aggarwal;98
Pramod K. Varshney;462
Jürgen Beyerer;163
Daisuke Miyazaki;10
Juergen Gall;96
Zhanyi Hu;117
Tinne Tuytelaars;140
Manmohan Chandraker;80
Michael H. Brill;12
Vlad I. Morariu;4
Michael S. Langer;21
Robert J. Woodham;40
Frank M. Caimi;4
John N. Carter;56
Denis Laurendeau;70
Kokichi Sugihara;121
Longin Jan Latecki;116
Pushmeet Kohli;112
Kenichi Kanatani;39
Federico Tombari;72
Marc Pollefeys;259
François Chaumette;166
Yasutaka Furukawa;34
Berthold K. P. Horn;52
Pedro F. Felzenszwalb;18
Richard I. Hartley;102
Isaac Weiss;40
John Wright 0001;50
Mohit Gupta 0001;26
Wolfgang Förstner;46
Nils Hasler;3
Leo Dorst;27
Anup Basu;181
Manish Singh 0001;8
Richard G. Baraniuk;302
Ron Kimmel;168
Szymon Rusinkiewicz;59
Sanjeev J. Koppal;15
Marina Alterman;2
Davide Scaramuzza;169
Jiaya Jia;144
Zhi-Yong Liu 0001;9
Ronen Basri;77
Ivo Ihrke;17
Guna Seetharaman;60
Pascal Mamassian;6
Reinhard Koch;130
Christopher Zach;27
Gregory F. Welch;28
Robert B. Fisher;167
William Robson Schwartz;89
Jun-Sik Kim;8
Brian Dobing;3
Xiuzhen Feng;4
Brooke Abrahams;6
Tayyab Maqsood;2
Mark Levene;81
Jesse S. Jin;98
Theodoros Evdoridis;6
Paul Chalekian;2
Konrad J. Peszynski;9
Rod Crider;2
David Beer;8
Shen Libing;2
Jana Polgar;10
Gennaro Costagliola;12
Roxane Bernier;4
Kim Hassall;3
Peter Dalmaris;3
Daniel Carbone;3
Sarah Buck;2
Barbara Pes;51
Lorna Uden;46
Hai Wang 0008;25
Akhilesh Bajaj;11
Christian Serarols-Tarrés;2
Andreas Becks;9
Carla Falsetti;2
Mats Edenius;9
Scott Bingley;4
Christian Marxt;4
Beverley Lloyd-Walker;3
Fernando Chaves;4
Frederick Stielow;2
Paul Crowther;8
Zakaria Maamar;90
Ulrich Remus;27
Yuriy Taranovych;4
Nikolaos Partarakis;2
Wita Wojtkowski;7
Rick Molony;2
Tony Polgar;11
Demetrios G. Sampson;81
Alison Norris;3
Teemu Paavola;4
Lucy Di Paola;2
Pauline McLeod;2
Alexander Bau;4
Don Schauder;8
Vicky Triantafillidis;2
Kimmo Salmenjoki;6
Zhu Bing;2
Mounira Harzallah;8
Heather Fulford;8
David Parsons;9
Kai Jakobs;40
Achraf Ayadi;2
Yoosuf Cader;2
Con Nikakis;2
Marja Naaranoja;9
Stephen Sobol;4
Patrick Wolf;9
Fuensanta Medina-Domínguez;7
Hua Luo;7
Steffen Moeller;2
Charalampos Z. Patrikakis;19
Tracy R. Stewart;2
Ian Michael;3
John G. Breslin;85
George Margetis;4
Yin-Leng Theng;37
Henrik Hanke;2
Konstantinos Markellos;3
Dick Stenmark;36
Choton Basu;2
Rainer Weidemann;7
Khalil Ahmed;3
Paolo Bellavista;37
Michele Zanda;6
Wayne Pease;2
Margaret Russell;3
Jean-Philippe Rennard;8
Xiyan Lu;3
Joberto Sérgio Barbosa Martins;5
Hokyoung Ryu;29
Ofir Turel;49
Xin Fu;73
Arthur Tatnall;109
Ah Lian Kor;4
Rajagopal Rajugan;4
Rekik Fakhfakh;2
Robert S. Owen;2
John W. Lamp;19
Jun Sun;58
Alberto de Medeiros Jr.;3
Thomas W. Parsons;4
Konstantinos Kotis;15
Ilona E. Holland;2
Stefan Berger;5
Ian Weber;7
Joon Ho-Hur;3
Theodoros Tzouramanis;17
Karen Simpson Nikakis;2
Konstantinos Robotis;2
Martina H. Gerst;6
Brent B. Andresen;2
Elaine Tavares Rodrigues;4
Benjamin C. M. Fung;20
Ruben Gamboa;23
Angela Frances O'Byrne Spencer;2
Wallace J. Taylor;4
Ulf-Daniel Ehlers;7
Ricardo Vidigal da Silva;2
Brian Schaefer;3
Eric Tsui;20
Yanlong Zhang;7
Andrew Basden;17
Américo Sampaio;8
Robert Laurini;56
Sergio Di Martino;7
Sajjad M. Jasimuddin;10
Wei Dai;88
Nikos Manouselis;15
Samantha Bax;4
Allard Strijker;2
Richard Millham;9
Esharenana E. Adomi;5
Yuan Gao;87
Gomes Gomes;2
Yuan Miao;31
Penelope Markellou;2
Ron Craig;4
Leo Tan Wee Hin;2
Angélica Caro;7
Bhojaraju Gunjal;2
Constantina Doulgeraki;3
Javier Osorio;3
Esma Aïmeur;46
Carmine Sellitto;15
Chad Lin;7
Ian Searle;2
Monideepa Tarafdar;19
Alexander Serenko;26
Connie L. Fulmer;3
Juan Qiong Gou;2
Alex Pliaskin;2
Tom S. Chan;3
Carlos Enrique Palau;21
Aristidis Konstantas;3
Greg Gebhart;2
Cavan McCarthy;2
Norbert Fröschle;4
Alice ter Meulen;12
Yoram Moses;105
Michael Gelfond;41
Boi Faltings;245
Wim Nuijten;6
Erik T. Mueller;26
Frank van Harmelen;122
Hudson Turner;27
Clare Dixon;34
Michael J. Wooldridge;306
Toby Walsh;438
Mark Wallace 0001;63
Lluís Vila;8
Helmut Simonis;51
Kristof Van Belleghem;3
Irit Katriel;15
David Toman;51
David Madigan;26
Benjamin Kuipers;121
Peter Jonsson;57
Ernest Davis;52
Ian Miguel;35
Peter van Beek;67
David A. Plaisted;88
Guus Schreiber;65
Adnan Darwiche;174
Thomas Schiex;55
Manolis Koubarakis;111
Jean-François Puget;9
Mats Carlsson;27
Bart Selman;125
Kenneth D. Forbus;107
Angelo Montanari;48
John F. Sowa;54
Michael Fisher 0001;87
Rina Dechter;168
Ulrich Junker;23
Alan K. Mackworth;62
Ugo Montanari;210
Edward P. K. Tsang;89
Pavlos Peppas;27
Ulrike Sattler;112
Miroslaw Truszczynski;210
Barbara M. Smith;33
Carmen Gervet;20
Yuval Shahar;63
Jonas Kvarnström;11
Dov M. Gabbay;134
John N. Hooker;86
Paolo Traverso;66
Christian Bessiere;26
Laurent Granvilliers;29
David R. Gilbert;45
Fangzhen Lin;62
Enrico Franconi;48
Peter Struss;46
Gerhard Lakemeyer;133
Paul Shaw;11
Hajime Yoshino 0001;15
Peter Jeavons 0001;29
Alfonso Gerevini;9
Jochen Renz;49
Derek Long;58
Yuliya Lierler;38
Christian Schulte 0001;37
Giovanni Beltrame;68
Majid Nabi;9
Olaf Neugebauer;4
Hanwoong Jung;2
Christian Zebelein;5
Seyed-Hosein Attarzadeh-Niaki;2
Shuvra S. Bhattacharyya;162
Felix Reimann;3
Jörg Henkel;374
Teemu Pitkänen;4
Eugenio Villar;47
Hristo Nikolov;2
Tulika Mitra;85
Weihua Sheng;63
Marilyn Wolf;41
Samarjit Chakraborty;192
Chun Jason Xue;97
Rainer Dömer;57
Nikil D. Dutt;233
Franco Fummi;65
Luciano Lavagno;68
Kiyoung Choi;149
Johannes Schreiner;3
Sebastian Ottlik;2
Jens Brandt 0001;5
Alexander Viehl;5
Clément Deschamps;2
Preeti Ranjan Panda;37
